BilledAmt,Date
750,1/26/2012
450,1/26/2012
300,1/26/2012
375,1/26/2012
375,1/26/2012
300,1/27/2012
750,1/27/2012
900,1/27/2012
225,1/27/2012
150,1/27/2012
600,1/27/2012
375,1/27/2012
75,1/27/2012
1500,1/27/2012
1200,1/27/2012
600,1/27/2012
1350,1/27/2012
1800,1/27/2012
900,1/27/2012
450,1/27/2012
3150,1/27/2012
150,1/27/2012
750,1/27/2012
750,1/27/2012
525,1/27/2012
150,1/27/2012
450,1/27/2012
75,1/27/2012
1800,1/27/2012
150,1/27/2012
300,1/27/2012
375,1/27/2012
375,1/27/2012
225,1/27/2012
900,1/27/2012
600,1/27/2012
300,1/27/2012
1200,1/27/2012
75,1/27/2012
1125,1/27/2012
1875,1/27/2012
750,1/27/2012
900,1/27/2012
450,1/27/2012
1050,1/27/2012
375,1/27/2012
600,1/27/2012
1875,1/27/2012
1125,1/27/2012
150,1/27/2012
300,1/27/2012
375,1/27/2012
525,1/27/2012
600,1/27/2012
1050,1/27/2012
900,1/27/2012
300,1/27/2012
1200,1/27/2012
75,1/27/2012
75,1/27/2012
300,1/27/2012
525,1/27/2012
900,1/27/2012
1125,1/27/2012
900,1/27/2012
375,1/27/2012
300,1/27/2012
300,1/27/2012
300,1/27/2012
300,1/27/2012
750,1/27/2012
300,1/27/2012
3375,1/27/2012
75,1/28/2012
525,1/28/2012
525,1/28/2012
375,1/28/2012
525,1/28/2012
75,1/28/2012
75,1/28/2012
150,1/28/2012
1200,1/28/2012
75,1/28/2012
225,1/28/2012
675,1/28/2012
2925,1/28/2012
75,1/28/2012
525,1/28/2012
525,1/28/2012
750,1/28/2012
300,1/28/2012
300,1/28/2012
600,1/28/2012
1125,1/28/2012
1050,1/28/2012
2625,1/28/2012
375,1/28/2012
525,1/28/2012
375,1/28/2012
600,1/28/2012
1050,1/28/2012
375,1/28/2012
150,1/28/2012
300,1/28/2012
300,1/28/2012
225,1/28/2012
300,1/28/2012
1800,1/28/2012
150,1/29/2012
525,1/29/2012
1800,1/29/2012
300,1/29/2012
150,1/29/2012
450,1/29/2012
150,1/29/2012
750,1/29/2012
750,1/29/2012
600,1/29/2012
600,1/29/2012
375,1/29/2012
450,1/29/2012
600,1/29/2012
1350,1/29/2012
675,1/29/2012
450,1/29/2012
825,1/29/2012
150,1/29/2012
300,1/29/2012
225,1/29/2012
1350,1/29/2012
900,1/29/2012
150,1/29/2012
225,1/29/2012
150,1/29/2012
450,1/29/2012
300,1/29/2012
375,1/29/2012
300,1/29/2012
300,1/29/2012
1125,1/29/2012
900,1/29/2012
450,1/29/2012
450,1/29/2012
375,1/29/2012
375,1/29/2012
150,1/29/2012
600,1/29/2012
1650,1/29/2012
600,1/29/2012
2700,1/29/2012
1800,1/29/2012
600,1/29/2012
600,1/30/2012
1200,1/30/2012
300,1/30/2012
150,1/30/2012
2100,1/30/2012
900,1/30/2012
825,1/30/2012
150,1/30/2012
600,1/30/2012
150,1/30/2012
150,1/30/2012
225,1/30/2012
150,1/30/2012
1200,1/30/2012
375,1/30/2012
300,1/30/2012
600,1/30/2012
2700,1/30/2012
150,1/30/2012
150,1/30/2012
450,1/30/2012
300,1/30/2012
225,1/30/2012
2250,1/30/2012
450,1/30/2012
675,1/30/2012
675,1/30/2012
75,1/30/2012
450,1/30/2012
225,1/30/2012
1050,1/30/2012
75,1/30/2012
3375,1/30/2012
225,1/30/2012
750,1/30/2012
525,1/30/2012
450,1/30/2012
600,1/30/2012
375,1/30/2012
375,1/30/2012
150,1/30/2012
300,1/30/2012
75,1/30/2012
375,1/30/2012
150,1/30/2012
300,1/30/2012
450,1/30/2012
600,1/30/2012
525,1/30/2012
450,1/30/2012
450,1/30/2012
450,1/30/2012
750,1/30/2012
75,1/30/2012
300,1/30/2012
750,1/30/2012
225,1/30/2012
150,1/31/2012
300,1/31/2012
600,1/31/2012
375,1/31/2012
375,1/31/2012
600,1/31/2012
600,1/31/2012
75,1/31/2012
600,1/31/2012
225,1/31/2012
225,1/31/2012
225,1/31/2012
1125,1/31/2012
600,1/31/2012
225,1/31/2012
375,1/31/2012
450,1/31/2012
225,1/31/2012
150,1/31/2012
525,1/31/2012
600,1/31/2012
750,1/31/2012
525,1/31/2012
375,1/31/2012
75,1/31/2012
75,1/31/2012
375,1/31/2012
1050,1/31/2012
1050,1/31/2012
450,1/31/2012
750,1/31/2012
450,1/31/2012
1800,1/31/2012
150,1/31/2012
750,1/31/2012
750,1/31/2012
525,1/31/2012
375,1/31/2012
225,1/31/2012
1200,7/7/2013
600,7/7/2013
1950,7/7/2013
150,7/7/2013
975,7/7/2013
1050,7/7/2013
225,7/7/2013
225,7/7/2013
600,7/7/2013
150,7/7/2013
750,7/7/2013
450,7/7/2013
1500,7/7/2013
75,7/7/2013
600,7/7/2013
3150,7/7/2013
450,7/7/2013
4050,7/7/2013
1350,7/7/2013
450,7/7/2013
1125,7/7/2013
2625,7/7/2013
225,7/7/2013
150,7/8/2013
525,7/8/2013
2400,7/8/2013
600,7/8/2013
1800,7/8/2013
225,7/8/2013
225,7/8/2013
2400,7/8/2013
675,7/8/2013
375,7/8/2013
2025,7/8/2013
2400,7/8/2013
225,7/8/2013
300,7/8/2013
2100,7/8/2013
225,7/8/2013
900,7/8/2013
1500,7/8/2013
375,7/8/2013
1350,7/8/2013
300,7/8/2013
4050,7/8/2013
600,7/8/2013
375,7/8/2013
300,7/8/2013
300,7/8/2013
750,7/8/2013
150,7/8/2013
300,7/8/2013
375,7/8/2013
300,7/8/2013
375,7/8/2013
750,7/8/2013
525,7/8/2013
600,7/8/2013
450,7/8/2013
675,7/8/2013
675,7/8/2013
675,7/8/2013
525,7/8/2013
1050,7/8/2013
750,7/8/2013
1500,7/8/2013
600,7/8/2013
750,7/8/2013
450,7/8/2013
1050,7/8/2013
4050,7/8/2013
150,7/8/2013
450,7/8/2013
300,7/8/2013
150,7/8/2013
1350,7/8/2013
4500,7/8/2013
1200,7/8/2013
1200,7/8/2013
2100,7/8/2013
2550,7/8/2013
75,7/8/2013
675,7/9/2013
300,7/9/2013
525,7/9/2013
225,7/9/2013
1800,7/9/2013
1950,7/9/2013
750,7/9/2013
75,7/9/2013
2100,7/9/2013
3600,7/9/2013
225,7/9/2013
1500,7/9/2013
450,7/9/2013
375,7/9/2013
600,7/9/2013
900,7/9/2013
525,7/9/2013
375,7/9/2013
1575,7/9/2013
2400,7/9/2013
600,7/9/2013
450,7/9/2013
1500,7/9/2013
225,7/9/2013
6750,7/9/2013
525,7/9/2013
450,7/9/2013
750,7/9/2013
150,7/9/2013
675,7/9/2013
1800,7/9/2013
375,7/9/2013
525,7/9/2013
1200,7/9/2013
1800,7/9/2013
1125,7/9/2013
150,7/9/2013
300,7/9/2013
225,7/9/2013
2250,7/9/2013
1050,7/9/2013
825,7/9/2013
300,7/9/2013
675,7/9/2013
1500,7/9/2013
225,7/9/2013
300,7/9/2013
300,7/9/2013
1800,7/9/2013
600,7/9/2013
1050,7/9/2013
300,7/9/2013
150,7/9/2013
600,7/9/2013
1650,7/9/2013
675,7/9/2013
750,7/9/2013
600,7/9/2013
750,7/9/2013
75,7/9/2013
525,7/9/2013
3750,7/9/2013
1050,7/9/2013
750,7/9/2013
900,7/9/2013
750,7/9/2013
1650,7/9/2013
600,7/9/2013
225,7/9/2013
225,7/10/2013
600,7/10/2013
1500,7/10/2013
1500,7/10/2013
1050,7/10/2013
150,7/10/2013
1125,7/10/2013
750,7/10/2013
750,7/10/2013
1050,7/10/2013
2250,7/10/2013
1575,7/10/2013
1050,7/10/2013
750,7/10/2013
8550,7/10/2013
525,7/10/2013
225,7/10/2013
1800,7/10/2013
750,7/10/2013
375,7/10/2013
375,7/10/2013
525,7/10/2013
1650,7/10/2013
1050,7/10/2013
150,7/10/2013
375,7/10/2013
450,7/10/2013
75,7/10/2013
375,7/10/2013
600,7/10/2013
225,7/10/2013
600,7/10/2013
1500,7/10/2013
525,7/10/2013
225,7/10/2013
825,7/10/2013
525,7/10/2013
750,7/10/2013
2625,7/10/2013
750,7/10/2013
1350,7/10/2013
750,7/10/2013
375,7/10/2013
825,7/10/2013
150,7/10/2013
2100,7/10/2013
4125,7/10/2013
750,7/10/2013
750,7/10/2013
2100,7/10/2013
600,7/10/2013
450,7/10/2013
375,7/10/2013
3000,7/10/2013
750,7/10/2013
225,7/10/2013
450,7/10/2013
900,7/10/2013
750,7/10/2013
600,7/10/2013
450,7/10/2013
600,7/10/2013
225,7/11/2013
4050,7/11/2013
525,7/11/2013
450,7/11/2013
600,7/11/2013
825,7/11/2013
1200,7/11/2013
825,7/11/2013
1350,7/11/2013
1050,7/11/2013
375,7/11/2013
1200,7/11/2013
1200,7/11/2013
300,7/11/2013
1200,7/11/2013
150,7/11/2013
450,7/11/2013
450,7/11/2013
675,7/11/2013
2925,7/11/2013
675,7/11/2013
375,7/11/2013
600,7/11/2013
300,7/11/2013
300,7/11/2013
450,7/11/2013
750,7/11/2013
1050,7/11/2013
225,7/11/2013
525,7/11/2013
750,7/11/2013
1875,7/11/2013
1125,7/11/2013
375,7/11/2013
1050,7/11/2013
450,7/11/2013
75,7/11/2013
1200,7/11/2013
675,7/11/2013
1350,7/11/2013
450,7/11/2013
1350,7/11/2013
525,7/11/2013
1500,7/11/2013
600,7/11/2013
150,7/11/2013
600,7/11/2013
750,7/11/2013
300,7/11/2013
75,7/11/2013
675,7/11/2013
1050,7/11/2013
600,7/11/2013
1650,7/11/2013
1500,7/12/2013
1500,7/12/2013
600,7/12/2013
300,7/12/2013
75,7/12/2013
225,7/12/2013
450,7/12/2013
225,7/12/2013
300,7/12/2013
2100,7/12/2013
1800,7/12/2013
525,7/12/2013
75,7/12/2013
300,7/12/2013
450,7/12/2013
1575,7/12/2013
1200,7/12/2013
600,7/12/2013
675,7/12/2013
300,7/12/2013
600,7/12/2013
1650,7/12/2013
3150,7/12/2013
75,7/12/2013
450,7/12/2013
150,7/12/2013
600,7/12/2013
450,7/12/2013
1950,7/12/2013
150,7/12/2013
750,7/12/2013
2250,7/12/2013
300,7/12/2013
600,7/12/2013
600,7/12/2013
1575,7/12/2013
375,7/12/2013
975,7/12/2013
675,7/12/2013
1800,7/12/2013
225,7/12/2013
1050,7/12/2013
75,7/12/2013
1200,7/12/2013
600,7/12/2013
1200,7/12/2013
900,7/12/2013
1800,7/12/2013
750,7/12/2013
225,7/12/2013
150,7/12/2013
1200,7/12/2013
675,7/12/2013
1350,7/12/2013
675,7/12/2013
375,7/12/2013
150,7/12/2013
225,7/12/2013
1350,7/12/2013
525,7/12/2013
1125,7/12/2013
75,7/12/2013
675,7/12/2013
1125,7/12/2013
600,7/12/2013
1500,7/12/2013
750,7/12/2013
750,7/12/2013
750,7/12/2013
2850,7/13/2013
150,7/13/2013
375,7/13/2013
225,7/13/2013
900,7/13/2013
75,7/13/2013
450,7/13/2013
225,7/13/2013
225,7/13/2013
450,7/13/2013
300,7/13/2013
150,7/13/2013
3600,7/13/2013
75,7/13/2013
900,7/13/2013
600,7/13/2013
300,7/13/2013
150,7/13/2013
1950,7/13/2013
900,7/13/2013
375,7/13/2013
225,7/13/2013
2400,7/13/2013
2100,7/13/2013
1200,7/13/2013
1800,7/13/2013
150,7/13/2013
1800,7/13/2013
1125,7/13/2013
450,7/13/2013
1875,7/13/2013
4125,7/13/2013
225,7/13/2013
3600,7/13/2013
150,7/13/2013
1350,7/14/2013
1800,7/14/2013
900,7/14/2013
3000,7/14/2013
2025,7/14/2013
375,7/14/2013
600,7/14/2013
300,7/14/2013
525,7/14/2013
375,7/14/2013
675,7/14/2013
1950,7/14/2013
525,7/14/2013
900,7/14/2013
75,7/14/2013
450,7/14/2013
150,7/14/2013
600,7/14/2013
1950,7/14/2013
3000,7/14/2013
750,7/14/2013
2925,7/14/2013
600,7/14/2013
1200,7/15/2013
1050,7/15/2013
2100,7/15/2013
1350,7/15/2013
150,7/15/2013
1950,7/15/2013
225,7/15/2013
225,7/15/2013
1200,7/15/2013
2400,7/15/2013
525,7/15/2013
900,7/15/2013
375,7/15/2013
750,7/15/2013
525,7/15/2013
1350,7/15/2013
600,7/15/2013
300,7/15/2013
75,7/15/2013
375,7/15/2013
750,7/15/2013
225,7/15/2013
675,7/15/2013
300,7/15/2013
900,7/15/2013
1500,7/15/2013
300,7/15/2013
300,7/15/2013
300,7/15/2013
1050,7/15/2013
900,7/15/2013
150,7/15/2013
375,7/15/2013
525,7/15/2013
2250,7/15/2013
1800,7/15/2013
450,7/15/2013
600,7/15/2013
225,7/15/2013
300,7/15/2013
375,7/15/2013
375,7/15/2013
825,7/15/2013
375,7/15/2013
150,7/15/2013
600,7/15/2013
300,7/15/2013
675,7/15/2013
4875,7/15/2013
1200,7/15/2013
225,7/15/2013
300,7/15/2013
750,7/15/2013
300,7/15/2013
1200,7/15/2013
375,7/15/2013
750,7/15/2013
150,7/15/2013
375,7/15/2013
1350,7/15/2013
375,7/15/2013
225,7/15/2013
300,7/15/2013
450,7/15/2013
1500,7/16/2013
900,7/16/2013
1500,7/16/2013
450,7/16/2013
1500,7/16/2013
600,7/16/2013
1500,7/16/2013
300,7/16/2013
75,7/16/2013
225,7/16/2013
300,7/16/2013
1800,7/16/2013
750,7/16/2013
900,7/16/2013
450,7/16/2013
1350,7/16/2013
450,7/16/2013
600,7/16/2013
225,7/16/2013
150,7/16/2013
1650,7/16/2013
225,7/16/2013
675,7/16/2013
225,7/16/2013
675,7/16/2013
300,7/16/2013
600,7/16/2013
1500,7/16/2013
1575,7/16/2013
150,7/16/2013
1650,7/16/2013
600,7/16/2013
900,7/16/2013
75,7/16/2013
450,7/16/2013
600,7/16/2013
1125,7/16/2013
1500,7/16/2013
525,7/16/2013
600,7/16/2013
300,7/16/2013
300,7/16/2013
225,7/16/2013
375,7/16/2013
450,7/16/2013
600,7/16/2013
600,7/16/2013
600,7/16/2013
450,7/16/2013
750,7/16/2013
750,7/16/2013
750,7/16/2013
75,7/16/2013
75,7/16/2013
75,7/16/2013
2250,7/17/2013
1500,7/17/2013
225,7/17/2013
1050,7/17/2013
1050,7/17/2013
375,7/17/2013
150,7/17/2013
675,7/17/2013
450,7/17/2013
375,7/17/2013
525,7/17/2013
750,7/17/2013
300,7/17/2013
525,7/17/2013
900,7/17/2013
1200,7/17/2013
750,7/17/2013
1500,7/17/2013
300,7/17/2013
900,7/17/2013
450,7/17/2013
600,7/17/2013
75,7/17/2013
75,7/17/2013
1650,7/17/2013
375,7/17/2013
300,7/17/2013
375,7/17/2013
1575,7/17/2013
300,7/17/2013
600,7/17/2013
600,7/17/2013
2700,7/17/2013
525,7/17/2013
1200,7/17/2013
450,7/17/2013
1050,7/17/2013
2475,7/17/2013
525,7/17/2013
1125,7/17/2013
375,7/17/2013
600,7/17/2013
1125,7/17/2013
675,7/17/2013
450,7/17/2013
1500,7/17/2013
450,7/17/2013
1050,7/17/2013
2100,7/17/2013
1500,7/17/2013
450,7/17/2013
600,7/17/2013
1125,7/17/2013
450,7/17/2013
1500,7/17/2013
75,7/17/2013
1500,7/17/2013
150,7/17/2013
1875,7/17/2013
675,7/17/2013
450,7/17/2013
1800,7/17/2013
750,7/17/2013
300,7/18/2013
1500,7/18/2013
300,7/18/2013
300,7/18/2013
375,7/18/2013
2100,7/18/2013
1200,7/18/2013
1800,7/18/2013
600,7/18/2013
3150,7/18/2013
750,7/18/2013
225,7/18/2013
1575,7/18/2013
1575,7/18/2013
1800,7/18/2013
450,7/18/2013
525,7/18/2013
300,7/18/2013
75,7/18/2013
525,7/18/2013
675,7/18/2013
225,7/18/2013
225,7/18/2013
225,7/18/2013
75,7/18/2013
1350,7/18/2013
300,7/18/2013
1350,7/18/2013
2250,7/18/2013
900,7/18/2013
525,7/18/2013
225,7/18/2013
450,7/18/2013
750,7/18/2013
75,7/18/2013
1125,7/18/2013
1125,7/18/2013
750,7/18/2013
375,7/18/2013
150,7/18/2013
75,7/18/2013
150,7/18/2013
750,7/18/2013
1350,7/18/2013
750,7/18/2013
1500,7/18/2013
1050,7/18/2013
1500,7/18/2013
225,7/18/2013
450,7/18/2013
750,7/18/2013
600,7/18/2013
150,7/18/2013
750,7/18/2013
525,7/18/2013
750,7/18/2013
75,7/18/2013
1650,7/18/2013
225,7/18/2013
2100,7/19/2013
1800,7/19/2013
1500,7/19/2013
450,7/19/2013
900,7/19/2013
300,7/19/2013
825,7/19/2013
1050,7/19/2013
1125,7/19/2013
900,7/19/2013
450,7/19/2013
900,7/19/2013
300,7/19/2013
150,7/19/2013
1800,7/19/2013
450,7/19/2013
750,7/19/2013
225,7/19/2013
4050,7/19/2013
150,7/19/2013
525,7/19/2013
300,7/19/2013
225,7/19/2013
450,7/19/2013
600,7/19/2013
525,7/19/2013
375,7/19/2013
300,7/19/2013
300,7/19/2013
600,7/19/2013
150,7/19/2013
225,7/19/2013
300,7/19/2013
1575,7/19/2013
675,7/19/2013
300,7/19/2013
1500,7/19/2013
1125,7/19/2013
450,7/19/2013
150,7/19/2013
900,7/19/2013
450,7/19/2013
1500,7/19/2013
2400,7/19/2013
600,7/19/2013
450,7/19/2013
675,7/19/2013
1200,7/19/2013
3000,7/19/2013
1500,7/19/2013
150,7/19/2013
900,7/19/2013
675,7/19/2013
450,7/19/2013
375,7/19/2013
600,7/19/2013
375,7/19/2013
675,7/19/2013
1500,7/19/2013
150,7/19/2013
300,7/19/2013
1950,7/19/2013
525,1/31/2012
150,1/31/2012
225,1/31/2012
3375,1/31/2012
150,1/31/2012
375,1/31/2012
225,1/31/2012
750,1/31/2012
600,1/31/2012
375,1/31/2012
75,1/31/2012
750,1/31/2012
150,1/31/2012
150,1/31/2012
225,1/31/2012
750,1/31/2012
1350,1/31/2012
300,1/31/2012
750,1/31/2012
375,1/31/2012
300,1/31/2012
2025,1/31/2012
750,1/31/2012
150,2/1/2012
1125,2/1/2012
525,2/1/2012
1200,2/1/2012
300,2/1/2012
450,2/1/2012
1200,2/1/2012
150,2/1/2012
600,2/1/2012
225,2/1/2012
225,2/1/2012
300,2/1/2012
300,2/1/2012
675,2/1/2012
600,2/1/2012
450,2/1/2012
375,2/1/2012
375,2/1/2012
300,2/1/2012
150,2/1/2012
150,2/1/2012
300,2/1/2012
6750,2/1/2012
150,2/1/2012
150,2/1/2012
450,2/1/2012
150,2/1/2012
1050,2/1/2012
375,2/1/2012
2250,2/1/2012
1200,2/1/2012
300,2/1/2012
225,2/1/2012
675,2/1/2012
1350,2/1/2012
150,2/1/2012
150,2/1/2012
75,2/1/2012
225,2/1/2012
75,2/1/2012
600,2/1/2012
3375,2/1/2012
375,2/1/2012
375,2/1/2012
150,2/1/2012
450,2/1/2012
300,2/1/2012
150,2/1/2012
750,2/1/2012
300,2/1/2012
300,2/1/2012
375,2/1/2012
1200,2/1/2012
450,2/1/2012
75,2/1/2012
1575,2/1/2012
675,2/1/2012
750,2/1/2012
300,2/1/2012
1125,2/1/2012
375,2/1/2012
750,2/1/2012
1500,2/1/2012
375,2/1/2012
600,2/1/2012
300,2/1/2012
1350,2/1/2012
975,2/1/2012
150,2/2/2012
600,2/2/2012
3600,2/2/2012
300,2/2/2012
1200,2/2/2012
150,2/2/2012
2700,2/2/2012
600,2/2/2012
375,2/2/2012
675,2/2/2012
675,2/2/2012
225,2/2/2012
1125,2/2/2012
300,2/2/2012
600,2/2/2012
450,2/2/2012
1125,2/2/2012
900,2/2/2012
1350,2/2/2012
900,2/2/2012
300,2/2/2012
375,2/2/2012
150,2/2/2012
300,2/2/2012
150,2/2/2012
375,2/2/2012
675,2/2/2012
150,2/2/2012
3150,2/2/2012
900,2/2/2012
675,2/2/2012
450,2/2/2012
600,2/2/2012
525,2/2/2012
225,2/2/2012
600,2/2/2012
450,2/2/2012
225,2/2/2012
375,2/2/2012
450,2/2/2012
75,2/2/2012
900,2/2/2012
600,2/2/2012
375,2/2/2012
1500,2/2/2012
150,2/2/2012
1200,2/2/2012
450,2/2/2012
825,2/2/2012
3000,2/2/2012
900,2/2/2012
1050,2/2/2012
300,2/2/2012
900,2/2/2012
450,2/2/2012
450,2/2/2012
600,2/2/2012
1050,2/2/2012
525,2/2/2012
525,2/2/2012
300,2/2/2012
300,2/2/2012
600,2/2/2012
600,2/2/2012
1200,2/2/2012
900,2/2/2012
750,2/2/2012
450,2/2/2012
150,2/2/2012
300,2/2/2012
1350,2/2/2012
375,2/3/2012
1800,2/3/2012
150,2/3/2012
150,2/3/2012
450,2/3/2012
2100,2/3/2012
1500,2/3/2012
300,2/3/2012
300,2/3/2012
300,2/3/2012
1500,2/3/2012
2700,2/3/2012
1125,2/3/2012
300,2/3/2012
450,2/3/2012
300,2/3/2012
450,2/3/2012
750,2/3/2012
1350,2/3/2012
450,2/3/2012
150,2/3/2012
150,2/3/2012
525,2/3/2012
375,2/3/2012
225,2/3/2012
150,2/3/2012
675,2/3/2012
900,2/3/2012
450,2/3/2012
600,2/3/2012
1800,2/3/2012
225,2/3/2012
225,2/3/2012
150,2/3/2012
525,2/3/2012
1125,2/3/2012
750,2/3/2012
1125,2/3/2012
1800,2/3/2012
750,2/3/2012
900,2/3/2012
150,2/3/2012
375,2/3/2012
525,2/3/2012
300,2/3/2012
150,2/3/2012
150,2/3/2012
300,2/3/2012
375,2/3/2012
300,2/3/2012
1800,2/3/2012
1200,2/3/2012
600,2/3/2012
750,2/3/2012
450,2/3/2012
150,2/3/2012
600,2/3/2012
150,2/3/2012
300,2/3/2012
375,2/3/2012
600,2/3/2012
750,2/3/2012
300,2/3/2012
525,2/4/2012
450,2/4/2012
150,2/4/2012
375,2/4/2012
450,2/4/2012
225,2/4/2012
75,2/4/2012
300,2/4/2012
1500,2/4/2012
1500,2/4/2012
600,2/4/2012
2700,2/4/2012
75,2/4/2012
150,2/4/2012
675,2/4/2012
900,2/4/2012
75,2/4/2012
300,2/4/2012
900,2/4/2012
75,2/4/2012
75,2/4/2012
750,2/4/2012
675,2/4/2012
150,2/4/2012
300,2/4/2012
450,2/4/2012
375,2/4/2012
450,2/4/2012
1050,2/4/2012
450,2/4/2012
300,2/4/2012
450,2/4/2012
600,2/4/2012
750,2/4/2012
450,2/4/2012
900,2/4/2012
450,2/4/2012
375,2/4/2012
900,2/4/2012
600,2/4/2012
450,2/4/2012
450,2/4/2012
300,2/4/2012
75,2/5/2012
900,2/5/2012
75,2/5/2012
525,2/5/2012
225,2/5/2012
225,2/5/2012
300,2/5/2012
300,2/5/2012
225,2/5/2012
75,2/5/2012
150,2/5/2012
1200,2/5/2012
750,2/5/2012
900,2/5/2012
75,2/5/2012
975,2/5/2012
600,2/5/2012
600,2/5/2012
150,2/5/2012
450,2/5/2012
450,2/5/2012
450,2/5/2012
75,2/5/2012
900,2/5/2012
450,2/5/2012
600,2/5/2012
450,2/5/2012
75,2/5/2012
600,2/5/2012
450,2/5/2012
300,2/5/2012
1050,2/5/2012
375,2/5/2012
450,2/5/2012
1050,2/5/2012
1500,2/5/2012
1650,2/5/2012
150,2/5/2012
600,2/5/2012
450,2/5/2012
1050,2/5/2012
300,2/6/2012
525,2/6/2012
525,2/6/2012
600,2/6/2012
600,2/6/2012
75,2/6/2012
375,2/6/2012
375,2/6/2012
225,2/6/2012
525,2/6/2012
3600,2/6/2012
225,2/6/2012
300,2/6/2012
900,2/6/2012
900,2/6/2012
1500,2/6/2012
1350,2/6/2012
450,2/6/2012
150,2/6/2012
675,2/6/2012
1800,2/6/2012
900,2/6/2012
450,2/6/2012
525,2/6/2012
225,2/6/2012
150,2/6/2012
375,2/6/2012
375,2/6/2012
300,2/6/2012
750,2/6/2012
525,2/6/2012
1500,2/6/2012
375,2/6/2012
150,2/6/2012
750,2/6/2012
300,2/6/2012
450,2/6/2012
1500,2/6/2012
750,2/6/2012
750,2/6/2012
600,2/6/2012
1350,2/6/2012
1800,2/6/2012
300,2/6/2012
150,2/6/2012
150,2/6/2012
300,2/6/2012
525,2/6/2012
750,2/6/2012
750,2/6/2012
750,2/6/2012
675,2/6/2012
225,2/6/2012
600,2/6/2012
900,2/6/2012
1050,2/6/2012
150,2/6/2012
450,2/6/2012
1575,2/6/2012
750,2/6/2012
375,2/6/2012
525,2/6/2012
75,2/7/2012
525,2/7/2012
150,2/7/2012
900,2/7/2012
75,2/7/2012
150,2/7/2012
1500,2/7/2012
2400,2/7/2012
750,2/7/2012
1200,2/7/2012
225,2/7/2012
1500,2/7/2012
300,2/7/2012
375,2/7/2012
225,2/7/2012
3000,2/7/2012
1200,2/7/2012
75,2/7/2012
225,2/7/2012
450,2/7/2012
750,2/7/2012
750,2/7/2012
450,2/7/2012
300,2/7/2012
900,2/7/2012
225,2/7/2012
150,2/7/2012
1575,2/7/2012
900,2/7/2012
525,2/7/2012
450,2/7/2012
150,2/7/2012
225,2/7/2012
450,2/7/2012
1575,2/7/2012
150,2/7/2012
2250,2/7/2012
450,2/7/2012
4950,2/7/2012
75,2/7/2012
450,2/7/2012
300,2/7/2012
150,2/7/2012
750,2/7/2012
525,2/7/2012
150,2/7/2012
450,2/7/2012
525,2/7/2012
750,2/7/2012
225,2/7/2012
750,2/7/2012
1875,2/7/2012
150,2/7/2012
450,2/7/2012
150,2/7/2012
225,2/7/2012
1125,2/7/2012
300,2/7/2012
300,2/7/2012
1350,2/7/2012
750,2/7/2012
300,2/7/2012
525,2/7/2012
150,2/7/2012
375,2/7/2012
150,2/7/2012
450,2/7/2012
600,2/7/2012
1200,2/7/2012
150,2/8/2012
750,2/8/2012
1200,2/8/2012
150,2/8/2012
375,2/8/2012
150,2/8/2012
225,2/8/2012
525,2/8/2012
2100,2/8/2012
2700,2/8/2012
225,2/8/2012
600,2/8/2012
750,2/8/2012
450,2/8/2012
225,2/8/2012
300,2/8/2012
450,2/8/2012
750,2/8/2012
450,2/8/2012
1800,2/8/2012
375,2/8/2012
600,2/8/2012
3150,2/8/2012
525,2/8/2012
600,2/8/2012
75,2/8/2012
1650,2/8/2012
600,2/8/2012
300,2/8/2012
1125,2/8/2012
225,2/8/2012
225,2/8/2012
450,2/8/2012
300,2/8/2012
75,2/8/2012
300,2/8/2012
450,2/8/2012
450,2/8/2012
150,2/8/2012
2925,2/8/2012
225,2/8/2012
4875,2/8/2012
375,2/8/2012
1875,2/8/2012
450,2/8/2012
450,2/8/2012
750,2/8/2012
600,2/8/2012
750,2/8/2012
300,2/8/2012
450,2/8/2012
1950,2/8/2012
750,2/8/2012
525,2/8/2012
525,2/8/2012
300,2/8/2012
150,2/8/2012
150,2/8/2012
300,2/8/2012
525,2/8/2012
600,2/8/2012
1050,2/8/2012
600,2/8/2012
525,2/9/2012
300,2/9/2012
2100,2/9/2012
150,2/9/2012
225,2/9/2012
450,2/9/2012
150,2/9/2012
3150,2/9/2012
150,2/9/2012
525,2/9/2012
150,2/9/2012
1650,2/9/2012
1800,2/9/2012
525,2/9/2012
375,2/9/2012
450,2/9/2012
375,2/9/2012
450,2/9/2012
525,2/9/2012
150,2/9/2012
450,2/9/2012
375,2/9/2012
375,2/9/2012
450,2/9/2012
975,2/9/2012
450,2/9/2012
675,2/9/2012
750,2/9/2012
300,2/9/2012
900,2/9/2012
1575,2/9/2012
1125,2/9/2012
225,2/9/2012
300,2/9/2012
525,2/9/2012
750,2/9/2012
375,2/9/2012
450,2/9/2012
300,2/9/2012
2625,2/9/2012
3750,2/9/2012
1950,2/9/2012
1350,2/9/2012
750,2/9/2012
1350,2/9/2012
1500,2/9/2012
375,2/9/2012
225,2/9/2012
225,2/9/2012
525,2/9/2012
375,2/10/2012
150,2/10/2012
150,2/10/2012
525,2/10/2012
600,2/10/2012
1800,2/10/2012
75,2/10/2012
525,2/10/2012
300,2/10/2012
225,2/10/2012
1200,2/10/2012
900,2/10/2012
1200,2/10/2012
75,2/10/2012
150,2/10/2012
600,2/10/2012
